primary_label,secondary_labels,filepath,target,secondary_targets,cv,fold
barswa,[],data/train_audio/barswa/XC769696.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC770373.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC770375.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC770651.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC772399.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC773825.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC775876.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC775877.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC779101.ogg,9,[],True,0
barswa,[],data/train_audio/barswa/XC779619.ogg,9,[],True,4
barswa,[],data/train_audio/barswa/XC784883.ogg,9,[],True,4
barswa,[],data/train_audio/barswa/XC788867.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC790309.ogg,9,[],True,0
barswa,[],data/train_audio/barswa/XC790601.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC795467.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC796589.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC798895.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC800334.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC801549.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC802571.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC804226.ogg,9,[],True,0
barswa,[],data/train_audio/barswa/XC807140.ogg,9,[],True,4
barswa,[],data/train_audio/barswa/XC807259.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC808423.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC817803.ogg,9,[],True,4
barswa,[],data/train_audio/barswa/XC819461.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC819818.ogg,9,[],True,4
barswa,[],data/train_audio/barswa/XC819819.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC820043.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC820271.ogg,9,[],True,0
barswa,[],data/train_audio/barswa/XC820740.ogg,9,[],True,0
barswa,[],data/train_audio/barswa/XC821504.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC823307.ogg,9,[],True,0
barswa,[],data/train_audio/barswa/XC823733.ogg,9,[],True,0
barswa,[],data/train_audio/barswa/XC826622.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC828252.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC828617.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC829393.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC831701.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC83449.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC839553.ogg,9,[],True,3
barswa,[],data/train_audio/barswa/XC839563.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC841195.ogg,9,[],True,2
barswa,[],data/train_audio/barswa/XC841236.ogg,9,[],True,1
barswa,[],data/train_audio/barswa/XC854612.ogg,9,[],True,4
bcnher,[],data/train_audio/bcnher/XC115512.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC123687.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC128632.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC128633.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC128813.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC130501.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC138482.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC143604.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC143605.ogg,10,[],True,4
bcnher,['bcnher'],data/train_audio/bcnher/XC152401.ogg,10,[10],True,4
bcnher,[],data/train_audio/bcnher/XC172927.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC182583.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC184124.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC184166.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC184836.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC189778.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC194386.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC195513.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC209828.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC213658.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC233693.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC240302.ogg,10,[],True,4
bcnher,['eucdov'],data/train_audio/bcnher/XC241679.ogg,10,[55],True,0
bcnher,['categr'],data/train_audio/bcnher/XC243449.ogg,10,[33],True,1
bcnher,[],data/train_audio/bcnher/XC256938.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC256939.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC263289.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC263291.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC267057.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC268818.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC268821.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC276735.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC277051.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC277475.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC277486.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC2797.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC282497.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC282624.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC282895.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC288326.ogg,10,[],True,4
bcnher,['litgre1'],data/train_audio/bcnher/XC293553.ogg,10,[107],True,1
bcnher,['litgre1'],data/train_audio/bcnher/XC293559.ogg,10,[107],True,1
bcnher,[],data/train_audio/bcnher/XC293904.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC294018.ogg,10,[],True,0
bcnher,['categr'],data/train_audio/bcnher/XC298152.ogg,10,[33],True,1
bcnher,['categr'],data/train_audio/bcnher/XC304259.ogg,10,[33],True,3
bcnher,[],data/train_audio/bcnher/XC306165.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC309051.ogg,10,[],True,3
bcnher,"['litgre1', 'zitcis1']",data/train_audio/bcnher/XC324391.ogg,10,"[107, 181]",True,0
bcnher,['categr'],data/train_audio/bcnher/XC329641.ogg,10,[33],True,0
bcnher,[],data/train_audio/bcnher/XC332466.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC341753.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC344142.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC357564.ogg,10,[],True,0
bcnher,['blnmon1'],data/train_audio/bcnher/XC357707.ogg,10,[19],True,0
bcnher,[],data/train_audio/bcnher/XC361996.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC361997.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC363102.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC365511.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC370847.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC371129.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC373688.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC376311.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC376571.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC393153.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC397486.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC403621.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC413040.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC416417.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC419107.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC421615.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC428433.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC429315.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC431999.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC432143.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC433099.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC433153.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC436935.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC437720.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC441839.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC448799.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC449100.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC450985.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC452567.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC464577.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC464754.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC464755.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC466177.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC466179.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC467243.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC472190.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC472433.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC475211.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC476089.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC476112.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC476387.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC476511.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC478220.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC478463.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC481710.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC481923.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC481939.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC484356.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC485628.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC487804.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC492160.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC492759.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC493110.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC493181.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC493572.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC493577.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC494214.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC496729.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC497289.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC499535.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC508101.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC509469.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC51575.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC51861.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC521292.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC528094.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC528487.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC530927.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC536417.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC537566.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC537575.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC538087.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC539681.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC540060.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC540547.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC540712.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC541169.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC541223.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC541691.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC542097.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC542112.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC542153.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC542752.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC542993.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC543137.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC543468.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC544188.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC544205.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC544373.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC544765.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC544772.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC545376.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC545468.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC545676.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC545729.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC546218.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC546448.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC547031.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC547032.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC547393.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC547408.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC548600.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC548602.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC549164.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC549290.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC549340.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC550235.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC550542.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC550582.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC550741.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC551196.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC551281.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC551675.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC551981.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC552020.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC552929.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC552934.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC553015.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC553368.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC553848.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC554193.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC554387.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC554532.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC555678.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC557296.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC557328.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC559526.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC561055.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC561178.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC562646.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC562653.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC562999.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC564846.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC565096.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC566159.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC566574.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC567599.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC567940.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC568293.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC568927.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC570622.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC571938.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC572833.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC574101.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC574400.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC575510.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC577785.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC577787.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC577898.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC578200.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC579688.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC579689.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC580878.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC581292.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC581481.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC581630.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC582943.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC584151.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC584799.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC585576.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC585654.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC586196.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC587854.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC587855.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC587866.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC587876.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC587880.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC587882.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC588333.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC588334.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC588797.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC590462.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC592469.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC593240.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC595625.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC595628.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC597131.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC597334.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC601150.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC601227.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC601229.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC601829.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC602869.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC603714.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC604346.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC604399.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC605735.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC610143.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC610157.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC614900.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC621871.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC630522.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC631074.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC631639.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC632420.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC633127.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC636236.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC637010.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC639193.ogg,10,[],True,1
bcnher,['purher1'],data/train_audio/bcnher/XC640517.ogg,10,[132],True,3
bcnher,[],data/train_audio/bcnher/XC641840.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC642133.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC643793.ogg,10,[],True,4
bcnher,['graher1'],data/train_audio/bcnher/XC644598.ogg,10,[62],True,1
bcnher,[],data/train_audio/bcnher/XC646680.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC646781.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC647461.ogg,10,[],True,1
bcnher,['eaywag1'],data/train_audio/bcnher/XC647549.ogg,10,[53],True,4
bcnher,[],data/train_audio/bcnher/XC653411.ogg,10,[],True,0
bcnher,"['bkwsti', 'eurcoo', 'zitcis1']",data/train_audio/bcnher/XC653819.ogg,10,"[14, 57, 181]",True,0
bcnher,[],data/train_audio/bcnher/XC654331.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC654352.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC655270.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC655444.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC655739.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC656876.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC656877.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC656878.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC657557.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC657570.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC658123.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC658124.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC658584.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC659247.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC659411.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC65998.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC661217.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC661218.ogg,10,[],True,2
bcnher,['greegr'],data/train_audio/bcnher/XC663531.ogg,10,[65],True,2
bcnher,[],data/train_audio/bcnher/XC663653.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC665151.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC665323.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC665421.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC665440.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC666966.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC667383.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC668094.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC668846.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC668952.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC669025.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC669459.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC669542.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC669544.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC669545.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC670178.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC670491.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC670576.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC671619.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC671636.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC672567.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC673963.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC675226.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC675239.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC675411.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC675460.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC675694.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC676277.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC678482.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC679800.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC680550.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC680952.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC681854.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC681995.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC682738.ogg,10,[],True,2
bcnher,['comgre'],data/train_audio/bcnher/XC683492.ogg,10,[37],True,3
bcnher,[],data/train_audio/bcnher/XC684781.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC684949.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC689920.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC692582.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC696384.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC697836.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC697838.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC699735.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC701343.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC701523.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC702327.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC705385.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC705387.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC705780.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC707713.ogg,10,[],True,2
bcnher,[],data/train_audio/bcnher/XC707808.ogg,10,[],True,1
bcnher,[],data/train_audio/bcnher/XC709237.ogg,10,[],True,0
bcnher,[],data/train_audio/bcnher/XC709239.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC709240.ogg,10,[],True,4
bcnher,[],data/train_audio/bcnher/XC709529.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC709867.ogg,10,[],True,3
bcnher,[],data/train_audio/bcnher/XC712079.ogg,10,[],True,2
